	answer	class
579	Technické řešení lze chránit formou patentu na vynález, případně zapsaného užitného vzoru na základě podání přihlášky u Úřadu průmyslového vlastnictví a zaplacení správního poplatku. Princip této ochrany spočívá v tom, že přihlašovatel má výlučné právo k předmětu ochrany s tím, že chráněné řešení bude zveřejněno. Pokud vlastník řešení nechce, aby jeho poznatky či know-how byly zveřejněny, nezbývá, než aby je utajil. Aplikuje se zde pak ustanovení § 504 občanského zákoníku o obchodním tajemství. K utajení poznatků a znalostí je důležité zvolit vhodná opatření, např. omezit přístup k řešení jen důvěryhodným osobám, které podepsaly dohodu o utajování. Při této formě ochrany existuje vždy určité riziko vyzrazení. V takovém případě utajené poznatky přestávají být obchodním tajemstvím a stávají se obecně známými a mohou být využívány kýmkoli, aniž je možné mu v tom účinně bránit. Pokud vlastník řešení nemá zájem přihlásit patent či užitný vzor a zároveň nechce, aby takovou možnost případně využila konkurence, musí řešení kvalifikovaně zveřejnit, například v časopise nebo na veřejné přednášce. I zde se pak tyto poznatky stávají obecně známými a mohou být využívány kýmkoliv.	58
580	Technické řešení lze chránit formou patentu na vynález, případně zapsaného užitného vzoru na základě podání přihlášky u Úřadu průmyslového vlastnictví a zaplacení správního poplatku. Princip této ochrany spočívá v tom, že přihlašovatel má výlučné právo k předmětu ochrany s tím, že chráněné řešení bude zveřejněno. Pokud vlastník řešení nechce, aby jeho poznatky či know-how byly zveřejněny, nezbývá, než aby je utajil. Aplikuje se zde pak ustanovení § 504 občanského zákoníku o obchodním tajemství. K utajení poznatků a znalostí je důležité zvolit vhodná opatření, např. omezit přístup k řešení jen důvěryhodným osobám, které podepsaly dohodu o utajování. Při této formě ochrany existuje vždy určité riziko vyzrazení. V takovém případě utajené poznatky přestávají být obchodním tajemstvím a stávají se obecně známými a mohou být využívány kýmkoli, aniž je možné mu v tom účinně bránit. Pokud vlastník řešení nemá zájem přihlásit patent či užitný vzor a zároveň nechce, aby takovou možnost případně využila konkurence, musí řešení kvalifikovaně zveřejnit, například v časopise nebo na veřejné přednášce. I zde se pak tyto poznatky stávají obecně známými a mohou být využívány kýmkoliv.	58
581	Technické řešení lze chránit formou patentu na vynález, případně zapsaného užitného vzoru na základě podání přihlášky u Úřadu průmyslového vlastnictví a zaplacení správního poplatku. Princip této ochrany spočívá v tom, že přihlašovatel má výlučné právo k předmětu ochrany s tím, že chráněné řešení bude zveřejněno. Pokud vlastník řešení nechce, aby jeho poznatky či know-how byly zveřejněny, nezbývá, než aby je utajil. Aplikuje se zde pak ustanovení § 504 občanského zákoníku o obchodním tajemství. K utajení poznatků a znalostí je důležité zvolit vhodná opatření, např. omezit přístup k řešení jen důvěryhodným osobám, které podepsaly dohodu o utajování. Při této formě ochrany existuje vždy určité riziko vyzrazení. V takovém případě utajené poznatky přestávají být obchodním tajemstvím a stávají se obecně známými a mohou být využívány kýmkoli, aniž je možné mu v tom účinně bránit. Pokud vlastník řešení nemá zájem přihlásit patent či užitný vzor a zároveň nechce, aby takovou možnost případně využila konkurence, musí řešení kvalifikovaně zveřejnit, například v časopise nebo na veřejné přednášce. I zde se pak tyto poznatky stávají obecně známými a mohou být využívány kýmkoliv.	58
582	Technické řešení lze chránit formou patentu na vynález, případně zapsaného užitného vzoru na základě podání přihlášky u Úřadu průmyslového vlastnictví a zaplacení správního poplatku. Princip této ochrany spočívá v tom, že přihlašovatel má výlučné právo k předmětu ochrany s tím, že chráněné řešení bude zveřejněno. Pokud vlastník řešení nechce, aby jeho poznatky či know-how byly zveřejněny, nezbývá, než aby je utajil. Aplikuje se zde pak ustanovení § 504 občanského zákoníku o obchodním tajemství. K utajení poznatků a znalostí je důležité zvolit vhodná opatření, např. omezit přístup k řešení jen důvěryhodným osobám, které podepsaly dohodu o utajování. Při této formě ochrany existuje vždy určité riziko vyzrazení. V takovém případě utajené poznatky přestávají být obchodním tajemstvím a stávají se obecně známými a mohou být využívány kýmkoli, aniž je možné mu v tom účinně bránit. Pokud vlastník řešení nemá zájem přihlásit patent či užitný vzor a zároveň nechce, aby takovou možnost případně využila konkurence, musí řešení kvalifikovaně zveřejnit, například v časopise nebo na veřejné přednášce. I zde se pak tyto poznatky stávají obecně známými a mohou být využívány kýmkoliv.	58
583	Technické řešení lze chránit formou patentu na vynález, případně zapsaného užitného vzoru na základě podání přihlášky u Úřadu průmyslového vlastnictví a zaplacení správního poplatku. Princip této ochrany spočívá v tom, že přihlašovatel má výlučné právo k předmětu ochrany s tím, že chráněné řešení bude zveřejněno. Pokud vlastník řešení nechce, aby jeho poznatky či know-how byly zveřejněny, nezbývá, než aby je utajil. Aplikuje se zde pak ustanovení § 504 občanského zákoníku o obchodním tajemství. K utajení poznatků a znalostí je důležité zvolit vhodná opatření, např. omezit přístup k řešení jen důvěryhodným osobám, které podepsaly dohodu o utajování. Při této formě ochrany existuje vždy určité riziko vyzrazení. V takovém případě utajené poznatky přestávají být obchodním tajemstvím a stávají se obecně známými a mohou být využívány kýmkoli, aniž je možné mu v tom účinně bránit. Pokud vlastník řešení nemá zájem přihlásit patent či užitný vzor a zároveň nechce, aby takovou možnost případně využila konkurence, musí řešení kvalifikovaně zveřejnit, například v časopise nebo na veřejné přednášce. I zde se pak tyto poznatky stávají obecně známými a mohou být využívány kýmkoliv.	58
584	Technické řešení lze chránit formou patentu na vynález, případně zapsaného užitného vzoru na základě podání přihlášky u Úřadu průmyslového vlastnictví a zaplacení správního poplatku. Princip této ochrany spočívá v tom, že přihlašovatel má výlučné právo k předmětu ochrany s tím, že chráněné řešení bude zveřejněno. Pokud vlastník řešení nechce, aby jeho poznatky či know-how byly zveřejněny, nezbývá, než aby je utajil. Aplikuje se zde pak ustanovení § 504 občanského zákoníku o obchodním tajemství. K utajení poznatků a znalostí je důležité zvolit vhodná opatření, např. omezit přístup k řešení jen důvěryhodným osobám, které podepsaly dohodu o utajování. Při této formě ochrany existuje vždy určité riziko vyzrazení. V takovém případě utajené poznatky přestávají být obchodním tajemstvím a stávají se obecně známými a mohou být využívány kýmkoli, aniž je možné mu v tom účinně bránit. Pokud vlastník řešení nemá zájem přihlásit patent či užitný vzor a zároveň nechce, aby takovou možnost případně využila konkurence, musí řešení kvalifikovaně zveřejnit, například v časopise nebo na veřejné přednášce. I zde se pak tyto poznatky stávají obecně známými a mohou být využívány kýmkoliv.	58
585	Technické řešení lze chránit formou patentu na vynález, případně zapsaného užitného vzoru na základě podání přihlášky u Úřadu průmyslového vlastnictví a zaplacení správního poplatku. Princip této ochrany spočívá v tom, že přihlašovatel má výlučné právo k předmětu ochrany s tím, že chráněné řešení bude zveřejněno. Pokud vlastník řešení nechce, aby jeho poznatky či know-how byly zveřejněny, nezbývá, než aby je utajil. Aplikuje se zde pak ustanovení § 504 občanského zákoníku o obchodním tajemství. K utajení poznatků a znalostí je důležité zvolit vhodná opatření, např. omezit přístup k řešení jen důvěryhodným osobám, které podepsaly dohodu o utajování. Při této formě ochrany existuje vždy určité riziko vyzrazení. V takovém případě utajené poznatky přestávají být obchodním tajemstvím a stávají se obecně známými a mohou být využívány kýmkoli, aniž je možné mu v tom účinně bránit. Pokud vlastník řešení nemá zájem přihlásit patent či užitný vzor a zároveň nechce, aby takovou možnost případně využila konkurence, musí řešení kvalifikovaně zveřejnit, například v časopise nebo na veřejné přednášce. I zde se pak tyto poznatky stávají obecně známými a mohou být využívány kýmkoliv.	58
586	Přihlášku užitného vzoru lze podat elektronicky se zaručeným elektronickým podpisem nebo prostřednictvím systému datových schránek, případně poštou nebo osobně v podatelně Úřadu. Informace o provozu podatelny a o podmínkách přijímání dokumentů naleznete .  Přihlášku užitného vzoru může podat původce technického řešení nebo jeho právní nástupce. Nástupcem může být fyzická i právnická osoba. Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Elektronické podání bez zaručeného elektronického podpisu musí být do 5 dnů doplněno písemnou formou nebo elektronickou formou se zaručeným elektronickým podpisem. Podání může být rovněž učiněno do datové schránky Úřadu.	59
587	Přihlášku užitného vzoru lze podat elektronicky se zaručeným elektronickým podpisem nebo prostřednictvím systému datových schránek, případně poštou nebo osobně v podatelně Úřadu. Informace o provozu podatelny a o podmínkách přijímání dokumentů naleznete .  Přihlášku užitného vzoru může podat původce technického řešení nebo jeho právní nástupce. Nástupcem může být fyzická i právnická osoba. Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Elektronické podání bez zaručeného elektronického podpisu musí být do 5 dnů doplněno písemnou formou nebo elektronickou formou se zaručeným elektronickým podpisem. Podání může být rovněž učiněno do datové schránky Úřadu.	59
588	Přihlášku užitného vzoru lze podat elektronicky se zaručeným elektronickým podpisem nebo prostřednictvím systému datových schránek, případně poštou nebo osobně v podatelně Úřadu. Informace o provozu podatelny a o podmínkách přijímání dokumentů naleznete .  Přihlášku užitného vzoru může podat původce technického řešení nebo jeho právní nástupce. Nástupcem může být fyzická i právnická osoba. Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Elektronické podání bez zaručeného elektronického podpisu musí být do 5 dnů doplněno písemnou formou nebo elektronickou formou se zaručeným elektronickým podpisem. Podání může být rovněž učiněno do datové schránky Úřadu.	59
589	Přihlášku užitného vzoru lze podat elektronicky se zaručeným elektronickým podpisem nebo prostřednictvím systému datových schránek, případně poštou nebo osobně v podatelně Úřadu. Informace o provozu podatelny a o podmínkách přijímání dokumentů naleznete .  Přihlášku užitného vzoru může podat původce technického řešení nebo jeho právní nástupce. Nástupcem může být fyzická i právnická osoba. Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Elektronické podání bez zaručeného elektronického podpisu musí být do 5 dnů doplněno písemnou formou nebo elektronickou formou se zaručeným elektronickým podpisem. Podání může být rovněž učiněno do datové schránky Úřadu.	59
590	Přihlášku užitného vzoru lze podat elektronicky se zaručeným elektronickým podpisem nebo prostřednictvím systému datových schránek, případně poštou nebo osobně v podatelně Úřadu. Informace o provozu podatelny a o podmínkách přijímání dokumentů naleznete .  Přihlášku užitného vzoru může podat původce technického řešení nebo jeho právní nástupce. Nástupcem může být fyzická i právnická osoba. Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Elektronické podání bez zaručeného elektronického podpisu musí být do 5 dnů doplněno písemnou formou nebo elektronickou formou se zaručeným elektronickým podpisem. Podání může být rovněž učiněno do datové schránky Úřadu.	59
591	Přihlášku užitného vzoru lze podat elektronicky se zaručeným elektronickým podpisem nebo prostřednictvím systému datových schránek, případně poštou nebo osobně v podatelně Úřadu. Informace o provozu podatelny a o podmínkách přijímání dokumentů naleznete .  Přihlášku užitného vzoru může podat původce technického řešení nebo jeho právní nástupce. Nástupcem může být fyzická i právnická osoba. Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Elektronické podání bez zaručeného elektronického podpisu musí být do 5 dnů doplněno písemnou formou nebo elektronickou formou se zaručeným elektronickým podpisem. Podání může být rovněž učiněno do datové schránky Úřadu.	59
592	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.	60
593	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.	60
594	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.	60
595	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.	60
596	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.	60
597	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.	60
598	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.	60
